hours_played_sitting,number_of_tables,vluntarily_put_money_into_pot,pot_preflop_raising,went_to_showdown,player_country,player_pro_y_n,player_prev_location,EVENT_TIMESTAMP,EVENT_LABEL
30.0,392.0,44.0,56.0,217.0,CAN,Yes,Jacksonville,2023-07-24 08:50:46,legit
34.0,504.0,35.0,51.0,203.0,RUS,Yes,Orlando,2023-07-24 08:51:14,legit
25.0,390.0,44.0,46.0,267.0,CAN,Yes,Orlando,2023-07-24 08:51:28,legit
32.0,518.0,36.0,42.0,189.0,CAN,Yes,Orlando,2023-07-24 08:51:28,legit
31.0,462.0,44.0,48.0,244.0,CAN,No,Orlando,2023-07-24 08:51:25,legit
24.0,559.0,51.0,80.0,269.0,CAN,Yes,Tampa,2023-07-24 08:50:41,legit
32.0,537.0,35.0,51.0,228.0,CAN,No,Orlando,2023-07-24 08:51:31,legit
29.0,436.0,40.0,50.0,240.0,CAN,Yes,Orlando,2023-07-24 08:50:58,fraud
29.0,641.0,25.0,28.0,199.0,CAN,No,Tampa,2023-07-24 08:51:16,legit
24.0,453.0,40.0,42.0,264.0,CAN,Yes,Orlando,2023-07-24 08:50:47,legit
16.0,449.0,30.0,72.0,373.0,RUS,No,Key West,2023-07-24 08:51:18,legit
21.0,563.0,33.0,50.0,194.0,RUS,No,Tampa,2023-07-24 08:51:11,fraud
17.0,639.0,59.0,55.0,296.0,RUS,Yes,Key West,2023-07-24 08:50:47,legit
17.0,456.0,37.0,25.0,314.0,RUS,No,Key West,2023-07-24 08:50:39,fraud
10.0,161.0,24.0,38.0,256.0,RUS,No,Tampa,2023-07-24 08:51:28,fraud
31.0,404.0,47.0,62.0,259.0,RUS,No,Orlando,2023-07-24 08:51:25,legit
28.0,598.0,26.0,28.0,244.0,RUS,Yes,Orlando,2023-07-24 08:50:58,legit
31.0,522.0,35.0,39.0,229.0,CAN,Yes,Orlando,2023-07-24 08:51:37,legit
14.0,334.0,23.0,60.0,392.0,RUS,Yes,Tampa,2023-07-24 08:50:42,legit
29.0,418.0,43.0,41.0,227.0,CAN,Yes,Orlando,2023-07-24 08:51:12,legit
18.0,555.0,30.0,66.0,383.0,RUS,No,Key West,2023-07-24 08:50:44,legit
31.0,540.0,30.0,30.0,166.0,CAN,Yes,Orlando,2023-07-24 08:50:43,legit
19.0,396.0,47.0,58.0,315.0,CAN,Yes,Orlando,2023-07-24 08:51:30,legit
31.0,591.0,29.0,21.0,264.0,RUS,Yes,Tampa,2023-07-24 08:51:12,legit
20.0,562.0,32.0,76.0,337.0,RUS,No,Key West,2023-07-24 08:50:59,legit
34.0,525.0,32.0,36.0,208.0,RUS,Yes,Orlando,2023-07-24 08:50:56,legit
19.0,551.0,27.0,80.0,422.0,USA,No,Tampa,2023-07-24 08:51:29,legit
29.0,414.0,47.0,55.0,241.0,CAN,No,Orlando,2023-07-24 08:51:33,legit
18.0,378.0,22.0,58.0,378.0,RUS,No,Key West,2023-07-24 08:51:30,legit
32.0,551.0,39.0,48.0,153.0,RUS,Yes,Tampa,2023-07-24 08:51:24,fraud
29.0,593.0,49.0,59.0,206.0,RUS,Yes,Tampa,2023-07-24 08:50:56,fraud
26.0,511.0,35.0,42.0,242.0,CAN,No,Orlando,2023-07-24 08:51:29,legit
29.0,529.0,34.0,45.0,223.0,CAN,No,Orlando,2023-07-24 08:50:47,legit
16.0,509.0,34.0,72.0,302.0,CAN,Yes,Tampa,2023-07-24 08:51:20,legit
13.0,637.0,29.0,75.0,352.0,RUS,No,Key West,2023-07-24 08:51:04,legit
32.0,579.0,31.0,42.0,155.0,CAN,No,Orlando,2023-07-24 08:50:59,legit
17.0,440.0,34.0,60.0,404.0,USA,Yes,Key West,2023-07-24 08:51:04,legit
22.0,510.0,30.0,63.0,374.0,RUS,Yes,Key West,2023-07-24 08:50:46,legit
32.0,455.0,35.0,39.0,186.0,RUS,Yes,Jacksonville,2023-07-24 08:51:35,legit
34.0,750.0,44.0,52.0,159.0,USA,No,Key West,2023-07-24 08:50:51,fraud
37.0,485.0,40.0,44.0,156.0,CAN,No,Orlando,2023-07-24 08:51:20,legit
25.0,537.0,32.0,31.0,273.0,CAN,Yes,Tampa,2023-07-24 08:51:08,legit
28.0,506.0,38.0,50.0,201.0,UK,No,Tampa,2023-07-24 08:50:45,legit
13.0,497.0,47.0,55.0,332.0,CAN,Yes,Tampa,2023-07-24 08:51:02,legit
25.0,737.0,46.0,79.0,338.0,RUS,Yes,Key West,2023-07-24 08:51:09,legit
31.0,530.0,34.0,34.0,246.0,CAN,Yes,Orlando,2023-07-24 08:51:08,legit
27.0,446.0,40.0,45.0,230.0,CAN,Yes,Orlando,2023-07-24 08:50:55,legit
18.0,553.0,36.0,73.0,360.0,RUS,Yes,Tampa,2023-07-24 08:51:23,legit
32.0,430.0,46.0,53.0,209.0,CAN,No,Orlando,2023-07-24 08:51:05,legit
14.0,527.0,51.0,62.0,268.0,CAN,No,Tampa,2023-07-24 08:50:51,legit
12.0,489.0,37.0,60.0,379.0,RUS,Yes,Tampa,2023-07-24 08:51:01,legit
27.0,458.0,37.0,34.0,256.0,CAN,Yes,Orlando,2023-07-24 08:51:26,legit
23.0,505.0,54.0,53.0,354.0,RUS,Yes,Tampa,2023-07-24 08:51:25,legit
17.0,550.0,44.0,60.0,338.0,RUS,Yes,Tampa,2023-07-24 08:51:21,legit
33.0,446.0,25.0,58.0,178.0,RUS,Yes,Key West,2023-07-24 08:51:23,fraud
15.0,578.0,28.0,69.0,359.0,RUS,Yes,Key West,2023-07-24 08:51:27,legit
17.0,538.0,34.0,69.0,379.0,RUS,Yes,Tampa,2023-07-24 08:51:28,legit
30.0,509.0,32.0,29.0,221.0,RUS,Yes,Orlando,2023-07-24 08:50:55,legit
36.0,602.0,31.0,33.0,192.0,CAN,Yes,Orlando,2023-07-24 08:51:26,legit
21.0,593.0,38.0,67.0,356.0,RUS,Yes,Tampa,2023-07-24 08:51:04,legit
13.0,297.0,19.0,61.0,373.0,RUS,No,Key West,2023-07-24 08:51:10,legit
31.0,485.0,37.0,40.0,200.0,CAN,Yes,Orlando,2023-07-24 08:51:11,legit
20.0,605.0,36.0,68.0,347.0,RUS,Yes,Key West,2023-07-24 08:50:54,legit
27.0,474.0,40.0,44.0,231.0,UK,No,Tampa,2023-07-24 08:51:36,legit
33.0,463.0,41.0,46.0,204.0,CAN,Yes,Orlando,2023-07-24 08:50:41,legit
32.0,549.0,34.0,44.0,191.0,CAN,No,Tampa,2023-07-24 08:51:11,legit
22.0,549.0,37.0,75.0,374.0,RUS,Yes,Tampa,2023-07-24 08:51:31,legit
19.0,492.0,15.0,80.0,392.0,USA,No,Key West,2023-07-24 08:50:44,legit
29.0,445.0,41.0,39.0,243.0,CAN,Yes,Tampa,2023-07-24 08:50:50,legit
32.0,510.0,38.0,43.0,213.0,CAN,Yes,Orlando,2023-07-24 08:51:15,legit
21.0,543.0,48.0,58.0,329.0,RUS,Yes,Tampa,2023-07-24 08:51:31,legit
17.0,514.0,44.0,67.0,334.0,RUS,Yes,Tampa,2023-07-24 08:51:33,legit
33.0,433.0,46.0,61.0,177.0,CAN,No,Orlando,2023-07-24 08:51:26,legit
25.0,502.0,33.0,34.0,283.0,CAN,Yes,Tampa,2023-07-24 08:51:29,legit
15.0,374.0,33.0,61.0,343.0,RUS,Yes,Tampa,2023-07-24 08:50:58,legit
31.0,496.0,39.0,56.0,193.0,CAN,No,Orlando,2023-07-24 08:51:00,legit
26.0,621.0,30.0,39.0,218.0,UK,No,Orlando,2023-07-24 08:50:55,legit
22.0,624.0,29.0,42.0,215.0,RUS,No,Key West,2023-07-24 08:50:42,fraud
20.0,475.0,41.0,72.0,371.0,RUS,Yes,Orlando,2023-07-24 08:50:38,legit
16.0,553.0,56.0,41.0,229.0,RUS,No,Key West,2023-07-24 08:50:58,fraud
26.0,300.0,56.0,55.0,229.0,UK,No,Orlando,2023-07-24 08:51:23,legit
37.0,470.0,32.0,65.0,152.0,RUS,No,Tampa,2023-07-24 08:50:57,fraud
22.0,350.0,48.0,64.0,324.0,RUS,Yes,Tampa,2023-07-24 08:50:45,legit
27.0,708.0,57.0,65.0,266.0,CAN,Yes,Tampa,2023-07-24 08:51:20,legit
17.0,448.0,33.0,63.0,377.0,RUS,No,Key West,2023-07-24 08:50:39,legit
25.0,409.0,44.0,35.0,303.0,CAN,Yes,Tampa,2023-07-24 08:51:36,legit
20.0,415.0,24.0,45.0,415.0,RUS,No,Key West,2023-07-24 08:51:19,legit
20.0,536.0,34.0,85.0,345.0,RUS,Yes,Tampa,2023-07-24 08:50:46,legit
22.0,523.0,30.0,71.0,418.0,USA,Yes,Tampa,2023-07-24 08:51:26,legit
23.0,634.0,33.0,43.0,281.0,RUS,No,Key West,2023-07-24 08:51:18,fraud
36.0,486.0,42.0,45.0,174.0,CAN,No,Orlando,2023-07-24 08:51:13,legit
29.0,520.0,36.0,26.0,226.0,CAN,No,Tampa,2023-07-24 08:51:18,legit
24.0,726.0,48.0,63.0,335.0,RUS,No,Key West,2023-07-24 08:51:03,legit
28.0,413.0,41.0,26.0,260.0,CAN,Yes,Jacksonville,2023-07-24 08:51:10,legit
17.0,409.0,29.0,58.0,396.0,RUS,Yes,Tampa,2023-07-24 08:51:10,legit
23.0,679.0,52.0,62.0,363.0,RUS,Yes,Tampa,2023-07-24 08:51:12,legit
20.0,647.0,35.0,78.0,342.0,RUS,No,Key West,2023-07-24 08:50:56,legit
38.0,580.0,31.0,31.0,183.0,RUS,Yes,Tampa,2023-07-24 08:51:22,legit
23.0,596.0,45.0,66.0,279.0,RUS,Yes,Tampa,2023-07-24 08:51:18,fraud
19.0,560.0,52.0,71.0,338.0,RUS,No,Tampa,2023-07-24 08:51:27,legit
19.0,370.0,28.0,60.0,396.0,USA,Yes,Tampa,2023-07-24 08:51:33,legit
22.0,538.0,46.0,60.0,382.0,RUS,Yes,Tampa,2023-07-24 08:51:28,legit
29.0,384.0,45.0,62.0,242.0,RUS,No,Tampa,2023-07-24 08:51:29,fraud
32.0,566.0,31.0,47.0,202.0,RUS,Yes,Orlando,2023-07-24 08:51:20,legit
36.0,480.0,39.0,45.0,186.0,RUS,Yes,Orlando,2023-07-24 08:51:09,legit
18.0,527.0,50.0,72.0,276.0,CAN,Yes,Orlando,2023-07-24 08:51:35,legit
33.0,426.0,43.0,47.0,183.0,CAN,Yes,Orlando,2023-07-24 08:51:22,legit
22.0,708.0,60.0,74.0,284.0,CAN,Yes,Tampa,2023-07-24 08:51:21,legit
30.0,426.0,38.0,44.0,242.0,CAN,Yes,Orlando,2023-07-24 08:51:06,legit
29.0,489.0,36.0,40.0,214.0,CAN,Yes,Orlando,2023-07-24 08:51:35,legit
21.0,519.0,39.0,67.0,324.0,RUS,Yes,Tampa,2023-07-24 08:51:30,legit
31.0,515.0,39.0,44.0,134.0,RUS,No,Key West,2023-07-24 08:51:31,fraud
25.0,586.0,47.0,66.0,335.0,RUS,Yes,Tampa,2023-07-24 08:51:33,legit
27.0,551.0,19.0,57.0,85.0,USA,Yes,Key West,2023-07-24 08:50:46,fraud
17.0,547.0,33.0,66.0,341.0,RUS,No,Key West,2023-07-24 08:51:36,legit
34.0,554.0,30.0,52.0,103.0,CAN,Yes,Jacksonville,2023-07-24 08:51:01,fraud
29.0,396.0,46.0,46.0,295.0,RUS,Yes,Orlando,2023-07-24 08:51:06,legit
29.0,454.0,38.0,41.0,231.0,CAN,Yes,Orlando,2023-07-24 08:50:43,legit
26.0,487.0,45.0,45.0,346.0,RUS,Yes,Key West,2023-07-24 08:51:34,legit
20.0,521.0,52.0,48.0,304.0,CAN,No,Key West,2023-07-24 08:50:38,legit
33.0,484.0,38.0,38.0,157.0,CAN,Yes,Orlando,2023-07-24 08:50:37,legit
17.0,457.0,31.0,71.0,320.0,RUS,No,Key West,2023-07-24 08:50:55,legit
30.0,495.0,34.0,36.0,214.0,CAN,Yes,Orlando,2023-07-24 08:51:05,legit
17.0,516.0,36.0,74.0,318.0,RUS,Yes,Tampa,2023-07-24 08:51:32,legit
28.0,493.0,38.0,39.0,205.0,CAN,No,Orlando,2023-07-24 08:50:54,legit
31.0,392.0,51.0,52.0,235.0,CAN,No,Orlando,2023-07-24 08:51:17,legit
16.0,635.0,41.0,78.0,305.0,CAN,Yes,Tampa,2023-07-24 08:50:38,legit
32.0,439.0,44.0,61.0,239.0,RUS,Yes,Orlando,2023-07-24 08:51:00,legit
22.0,389.0,38.0,48.0,138.0,RUS,No,Tampa,2023-07-24 08:51:30,fraud
29.0,540.0,35.0,38.0,235.0,CAN,No,Tampa,2023-07-24 08:51:19,legit
18.0,607.0,46.0,61.0,302.0,CAN,No,Key West,2023-07-24 08:51:23,legit
18.0,445.0,42.0,58.0,386.0,RUS,Yes,Tampa,2023-07-24 08:51:31,legit
23.0,355.0,49.0,59.0,259.0,CAN,No,Orlando,2023-07-24 08:51:32,legit
26.0,536.0,44.0,61.0,333.0,RUS,No,Key West,2023-07-24 08:50:39,legit
23.0,399.0,38.0,72.0,329.0,RUS,Yes,Tampa,2023-07-24 08:50:53,legit
24.0,521.0,26.0,57.0,408.0,RUS,No,Key West,2023-07-24 08:51:22,legit
30.0,498.0,36.0,47.0,172.0,CAN,Yes,Orlando,2023-07-24 08:51:01,legit
30.0,524.0,38.0,27.0,236.0,CAN,Yes,Tampa,2023-07-24 08:51:29,legit
31.0,568.0,31.0,49.0,165.0,CAN,No,Orlando,2023-07-24 08:51:18,legit
24.0,609.0,33.0,60.0,366.0,RUS,No,Key West,2023-07-24 08:51:19,legit
18.0,383.0,27.0,78.0,330.0,RUS,No,Key West,2023-07-24 08:50:44,legit
29.0,470.0,41.0,46.0,209.0,CAN,No,Orlando,2023-07-24 08:51:00,legit
34.0,519.0,49.0,64.0,222.0,CAN,No,Tampa,2023-07-24 08:51:09,fraud
33.0,524.0,35.0,20.0,163.0,CAN,Yes,Tampa,2023-07-24 08:50:55,legit
34.0,535.0,35.0,48.0,180.0,CAN,No,Orlando,2023-07-24 08:51:19,legit
28.0,418.0,54.0,62.0,266.0,RUS,No,Tampa,2023-07-24 08:51:27,fraud
30.0,593.0,31.0,36.0,187.0,CAN,No,Tampa,2023-07-24 08:50:44,legit
32.0,514.0,38.0,35.0,220.0,CAN,Yes,Orlando,2023-07-24 08:51:36,legit
34.0,617.0,32.0,35.0,185.0,CAN,No,Orlando,2023-07-24 08:50:45,legit
18.0,553.0,45.0,59.0,363.0,RUS,Yes,Tampa,2023-07-24 08:51:30,legit
18.0,453.0,25.0,61.0,371.0,RUS,Yes,Tampa,2023-07-24 08:51:08,legit
13.0,331.0,24.0,67.0,374.0,RUS,Yes,Key West,2023-07-24 08:51:06,legit
26.0,334.0,54.0,57.0,315.0,RUS,Yes,Orlando,2023-07-24 08:50:38,legit
12.0,335.0,33.0,66.0,362.0,RUS,Yes,Orlando,2023-07-24 08:51:07,legit
19.0,545.0,36.0,68.0,337.0,RUS,No,Tampa,2023-07-24 08:50:41,legit
19.0,369.0,33.0,60.0,282.0,CAN,No,Miami,2023-07-24 08:51:29,legit
25.0,340.0,39.0,51.0,72.0,RUS,No,Orlando,2023-07-24 08:51:08,fraud
17.0,623.0,44.0,55.0,311.0,RUS,No,Miami,2023-07-24 08:51:05,legit
33.0,511.0,40.0,37.0,208.0,CAN,Yes,Orlando,2023-07-24 08:50:54,legit
33.0,388.0,52.0,43.0,282.0,CAN,No,Orlando,2023-07-24 08:51:27,legit
25.0,507.0,33.0,62.0,244.0,RUS,Yes,Key West,2023-07-24 08:51:21,fraud
21.0,690.0,44.0,71.0,326.0,RUS,No,Key West,2023-07-24 08:51:10,legit
28.0,686.0,46.0,31.0,180.0,RUS,Yes,Key West,2023-07-24 08:51:08,fraud
19.0,433.0,36.0,42.0,202.0,RUS,No,Tampa,2023-07-24 08:51:01,fraud
19.0,566.0,32.0,37.0,223.0,RUS,No,Tampa,2023-07-24 08:51:18,fraud
14.0,501.0,30.0,54.0,369.0,RUS,No,Miami,2023-07-24 08:51:28,legit
37.0,498.0,50.0,53.0,204.0,RUS,No,Tampa,2023-07-24 08:51:20,fraud
12.0,400.0,42.0,58.0,295.0,CAN,No,Miami,2023-07-24 08:50:47,legit
30.0,441.0,45.0,37.0,278.0,CAN,Yes,Orlando,2023-07-24 08:51:01,legit
25.0,482.0,38.0,33.0,255.0,CAN,Yes,Orlando,2023-07-24 08:51:21,legit
34.0,524.0,35.0,33.0,174.0,CAN,Yes,Orlando,2023-07-24 08:50:56,legit
19.0,490.0,28.0,76.0,363.0,RUS,Yes,Key West,2023-07-24 08:50:43,legit
33.0,499.0,36.0,41.0,227.0,RUS,Yes,Orlando,2023-07-24 08:50:45,legit
36.0,622.0,26.0,37.0,170.0,CAN,Yes,Orlando,2023-07-24 08:50:43,legit
15.0,410.0,36.0,53.0,394.0,RUS,No,Key West,2023-07-24 08:50:44,legit
20.0,571.0,41.0,75.0,338.0,RUS,Yes,Tampa,2023-07-24 08:51:08,legit
31.0,494.0,38.0,40.0,225.0,RUS,Yes,Tampa,2023-07-24 08:50:45,legit
32.0,542.0,34.0,39.0,214.0,RUS,Yes,Orlando,2023-07-24 08:51:09,legit
23.0,484.0,40.0,68.0,330.0,RUS,Yes,Tampa,2023-07-24 08:51:36,legit
19.0,509.0,39.0,63.0,344.0,RUS,Yes,Tampa,2023-07-24 08:50:47,legit
13.0,494.0,33.0,54.0,364.0,RUS,No,Key West,2023-07-24 08:50:39,legit
28.0,547.0,31.0,40.0,206.0,CAN,No,Tampa,2023-07-24 08:51:14,legit
30.0,494.0,36.0,20.0,277.0,RUS,Yes,Tampa,2023-07-24 08:51:33,legit
28.0,442.0,43.0,55.0,198.0,UK,No,Orlando,2023-07-24 08:50:59,legit
24.0,485.0,39.0,32.0,274.0,UK,No,Tampa,2023-07-24 08:51:12,legit
21.0,508.0,43.0,56.0,356.0,RUS,Yes,Tampa,2023-07-24 08:51:18,legit
21.0,499.0,46.0,74.0,333.0,RUS,Yes,Tampa,2023-07-24 08:51:37,legit
21.0,652.0,33.0,74.0,369.0,RUS,No,Tampa,2023-07-24 08:50:40,legit
23.0,443.0,38.0,45.0,292.0,RUS,Yes,Orlando,2023-07-24 08:50:43,legit
29.0,355.0,48.0,59.0,299.0,RUS,Yes,Orlando,2023-07-24 08:50:42,legit
16.0,604.0,37.0,67.0,384.0,RUS,No,Key West,2023-07-24 08:50:59,legit
22.0,537.0,45.0,61.0,289.0,CAN,Yes,Tampa,2023-07-24 08:50:37,legit
23.0,405.0,43.0,63.0,345.0,RUS,No,Key West,2023-07-24 08:51:05,legit
25.0,504.0,34.0,40.0,258.0,CAN,Yes,Orlando,2023-07-24 08:51:06,legit
24.0,531.0,51.0,63.0,302.0,RUS,Yes,Tampa,2023-07-24 08:51:09,legit
28.0,463.0,42.0,42.0,248.0,CAN,No,Orlando,2023-07-24 08:51:17,legit
30.0,396.0,47.0,59.0,200.0,CAN,No,Orlando,2023-07-24 08:50:42,legit
21.0,471.0,32.0,45.0,266.0,RUS,No,Tampa,2023-07-24 08:51:14,fraud
15.0,426.0,41.0,71.0,324.0,RUS,Yes,Tampa,2023-07-24 08:50:58,legit
15.0,570.0,39.0,76.0,338.0,RUS,Yes,Tampa,2023-07-24 08:50:42,legit
29.0,423.0,42.0,47.0,251.0,RUS,Yes,Orlando,2023-07-24 08:50:45,legit
28.0,634.0,26.0,27.0,227.0,CAN,Yes,Tampa,2023-07-24 08:51:17,legit
28.0,493.0,37.0,28.0,272.0,CAN,Yes,Tampa,2023-07-24 08:50:59,legit
23.0,394.0,45.0,64.0,333.0,RUS,Yes,Tampa,2023-07-24 08:51:10,legit
22.0,403.0,37.0,38.0,243.0,RUS,No,Tampa,2023-07-24 08:50:46,fraud
24.0,408.0,46.0,46.0,275.0,CAN,No,Orlando,2023-07-24 08:51:35,legit
27.0,511.0,40.0,68.0,354.0,RUS,No,Key West,2023-07-24 08:51:33,legit
30.0,540.0,34.0,38.0,169.0,UK,No,Orlando,2023-07-24 08:51:03,legit
31.0,514.0,37.0,51.0,162.0,UK,No,Orlando,2023-07-24 08:51:03,legit
27.0,619.0,50.0,47.0,355.0,RUS,No,Key West,2023-07-24 08:51:34,legit
29.0,496.0,38.0,45.0,232.0,CAN,No,Orlando,2023-07-24 08:50:38,legit
30.0,461.0,37.0,49.0,265.0,RUS,Yes,Jacksonville,2023-07-24 08:51:10,legit
15.0,413.0,38.0,66.0,349.0,RUS,No,Key West,2023-07-24 08:51:24,legit
30.0,508.0,39.0,54.0,224.0,CAN,No,Orlando,2023-07-24 08:51:20,legit
22.0,517.0,43.0,67.0,356.0,RUS,Yes,Orlando,2023-07-24 08:51:16,legit
29.0,514.0,36.0,38.0,220.0,CAN,No,Tampa,2023-07-24 08:51:03,legit
26.0,598.0,41.0,65.0,408.0,USA,No,Tampa,2023-07-24 08:50:53,legit
18.0,515.0,48.0,64.0,355.0,RUS,Yes,Tampa,2023-07-24 08:51:00,legit
26.0,503.0,30.0,35.0,219.0,CAN,Yes,Orlando,2023-07-24 08:51:11,legit
20.0,347.0,24.0,63.0,456.0,USA,Yes,Tampa,2023-07-24 08:50:57,legit
18.0,557.0,34.0,68.0,350.0,RUS,No,Key West,2023-07-24 08:51:05,legit
33.0,516.0,37.0,49.0,206.0,CAN,Yes,Orlando,2023-07-24 08:50:39,legit
20.0,577.0,38.0,58.0,313.0,RUS,No,Miami,2023-07-24 08:50:55,legit
29.0,394.0,44.0,53.0,237.0,CAN,Yes,Orlando,2023-07-24 08:51:25,legit
19.0,693.0,52.0,61.0,313.0,RUS,No,Key West,2023-07-24 08:50:38,legit
26.0,345.0,50.0,53.0,159.0,RUS,No,Tampa,2023-07-24 08:51:14,fraud
18.0,547.0,31.0,77.0,363.0,RUS,Yes,Tampa,2023-07-24 08:51:14,legit
18.0,384.0,29.0,80.0,343.0,RUS,Yes,Orlando,2023-07-24 08:51:16,legit
27.0,530.0,32.0,29.0,237.0,CAN,Yes,Orlando,2023-07-24 08:50:54,legit
30.0,392.0,44.0,58.0,187.0,CAN,No,Jacksonville,2023-07-24 08:50:45,legit
34.0,539.0,38.0,46.0,223.0,CAN,No,Orlando,2023-07-24 08:50:51,legit
21.0,457.0,38.0,67.0,352.0,RUS,Yes,Tampa,2023-07-24 08:51:30,legit
32.0,550.0,32.0,54.0,245.0,RUS,Yes,Key West,2023-07-24 08:50:51,fraud
21.0,467.0,49.0,66.0,303.0,CAN,Yes,Tampa,2023-07-24 08:51:32,legit
22.0,377.0,36.0,60.0,355.0,RUS,Yes,Tampa,2023-07-24 08:50:47,legit
26.0,346.0,47.0,48.0,272.0,CAN,Yes,Orlando,2023-07-24 08:51:00,legit
34.0,516.0,36.0,41.0,180.0,CAN,Yes,Orlando,2023-07-24 08:51:28,legit
18.0,585.0,37.0,77.0,342.0,RUS,Yes,Tampa,2023-07-24 08:50:46,legit
29.0,493.0,37.0,38.0,254.0,CAN,Yes,Tampa,2023-07-24 08:51:09,legit
33.0,602.0,27.0,41.0,164.0,CAN,Yes,Orlando,2023-07-24 08:50:42,legit
30.0,553.0,37.0,41.0,240.0,CAN,No,Orlando,2023-07-24 08:50:54,legit
32.0,547.0,33.0,29.0,226.0,CAN,Yes,Orlando,2023-07-24 08:50:55,legit
30.0,449.0,43.0,49.0,263.0,CAN,Yes,Orlando,2023-07-24 08:51:03,legit
25.0,515.0,44.0,59.0,356.0,RUS,Yes,Tampa,2023-07-24 08:50:56,legit
23.0,547.0,40.0,65.0,391.0,RUS,No,Key West,2023-07-24 08:51:20,legit
14.0,634.0,47.0,70.0,294.0,CAN,No,Key West,2023-07-24 08:51:15,legit
32.0,489.0,40.0,55.0,251.0,RUS,Yes,Orlando,2023-07-24 08:50:53,legit
15.0,519.0,27.0,65.0,347.0,RUS,No,Tampa,2023-07-24 08:51:31,legit
33.0,461.0,40.0,50.0,191.0,CAN,No,Orlando,2023-07-24 08:50:47,legit
36.0,493.0,43.0,48.0,170.0,CAN,No,Tampa,2023-07-24 08:50:41,legit
18.0,444.0,43.0,47.0,362.0,RUS,Yes,Tampa,2023-07-24 08:50:46,legit
32.0,537.0,37.0,38.0,210.0,CAN,No,Tampa,2023-07-24 08:51:12,legit
32.0,444.0,41.0,47.0,226.0,RUS,Yes,Orlando,2023-07-24 08:50:46,legit
29.0,408.0,41.0,51.0,224.0,RUS,Yes,Jacksonville,2023-07-24 08:50:47,legit
31.0,457.0,39.0,42.0,232.0,RUS,Yes,Orlando,2023-07-24 08:50:47,legit
21.0,439.0,34.0,66.0,339.0,RUS,Yes,Tampa,2023-07-24 08:51:12,legit
15.0,563.0,27.0,67.0,441.0,USA,Yes,Tampa,2023-07-24 08:51:21,legit
22.0,537.0,38.0,76.0,287.0,CAN,No,Key West,2023-07-24 08:51:13,legit
17.0,377.0,39.0,65.0,330.0,RUS,Yes,Key West,2023-07-24 08:50:57,legit
13.0,638.0,49.0,64.0,311.0,CAN,Yes,Tampa,2023-07-24 08:51:01,legit
15.0,445.0,43.0,63.0,323.0,RUS,Yes,Tampa,2023-07-24 08:50:42,legit
23.0,532.0,47.0,66.0,320.0,CAN,Yes,Orlando,2023-07-24 08:50:51,legit
20.0,372.0,22.0,63.0,413.0,RUS,No,Key West,2023-07-24 08:51:06,legit
31.0,496.0,39.0,42.0,192.0,CAN,No,Orlando,2023-07-24 08:51:33,legit
22.0,520.0,32.0,61.0,380.0,RUS,No,Key West,2023-07-24 08:50:42,legit
24.0,385.0,36.0,55.0,385.0,RUS,No,Key West,2023-07-24 08:51:19,legit
32.0,365.0,53.0,56.0,234.0,CAN,No,Orlando,2023-07-24 08:51:15,fraud
29.0,396.0,44.0,47.0,234.0,RUS,Yes,Orlando,2023-07-24 08:51:02,legit
27.0,500.0,39.0,47.0,213.0,CAN,No,Tampa,2023-07-24 08:51:08,legit
21.0,227.0,28.0,63.0,419.0,RUS,Yes,Tampa,2023-07-24 08:50:51,legit
31.0,451.0,42.0,47.0,217.0,CAN,Yes,Orlando,2023-07-24 08:50:46,legit
25.0,523.0,36.0,40.0,224.0,CAN,No,Tampa,2023-07-24 08:51:36,legit
31.0,473.0,38.0,46.0,217.0,RUS,Yes,Jacksonville,2023-07-24 08:51:05,legit
18.0,607.0,54.0,62.0,308.0,RUS,Yes,Tampa,2023-07-24 08:51:00,legit
22.0,576.0,42.0,62.0,342.0,RUS,Yes,Key West,2023-07-24 08:51:06,legit
22.0,527.0,31.0,47.0,185.0,CAN,No,Tampa,2023-07-24 08:50:51,fraud
22.0,544.0,32.0,72.0,398.0,RUS,No,Key West,2023-07-24 08:50:52,legit
26.0,445.0,42.0,41.0,241.0,UK,No,Orlando,2023-07-24 08:50:43,legit
33.0,499.0,46.0,45.0,244.0,RUS,No,Key West,2023-07-24 08:51:01,fraud
17.0,391.0,40.0,64.0,348.0,RUS,Yes,Tampa,2023-07-24 08:50:52,legit
19.0,525.0,40.0,72.0,322.0,CAN,No,Tampa,2023-07-24 08:51:11,legit
33.0,417.0,46.0,57.0,205.0,CAN,No,Orlando,2023-07-24 08:51:33,legit
21.0,540.0,49.0,61.0,368.0,RUS,No,Tampa,2023-07-24 08:51:19,legit
26.0,579.0,56.0,53.0,245.0,CAN,No,Key West,2023-07-24 08:51:12,legit
28.0,476.0,40.0,45.0,206.0,UK,No,Orlando,2023-07-24 08:50:42,legit
14.0,447.0,22.0,58.0,424.0,RUS,No,Key West,2023-07-24 08:51:13,legit
18.0,543.0,31.0,67.0,367.0,RUS,Yes,Tampa,2023-07-24 08:51:12,legit
30.0,528.0,36.0,48.0,184.0,CAN,No,Orlando,2023-07-24 08:51:32,legit
18.0,314.0,39.0,62.0,356.0,RUS,Yes,Tampa,2023-07-24 08:51:01,legit
